node_id,rg_id
41049,312
41050,312
41051,312
41052,312
41053,312
41054,312
41055,312
41056,312
41057,312
41058,312
41059,312
23124,312
41060,312
23125,312
41061,312
23127,312
41064,312
41065,312
42225,312
23146,312
23147,312
41090,312
41091,312
23153d1,312
41092,312
23154,312
41093,312
23155,312
41094,312
23156,312
41094d1,312
41094d2,312
41095,312
41096,312
41097,312
23160,312
41098,312
23161,312
41099,312
23162,312
41100,312
41101,312
41102,312
41103,312
41104,312
41110,312
23172,312
41111,312
23173,312
41112,312
23174,312
41113,312
41115,312
23176,312
23177,312
23180,312
23181,312
41136,312
23198,312
41140,312
23199,312
41142,312
23200,312
41144,312
23200d1,312
41145,312
23201,312
41146,312
23202,312
41148,312
23203,312
23205,312
41233,312
41234,312
41235,312
41236,312
41237,312
41238,312
41239,312
RI3A104_R04,312
41240,312
RI3A104_R05,312
42429,312
RI3A104_R07,312
42430,312
RI3A104_R08,312
42431,312
RI3A104_R09,312
42432,312
42438,312
42439,312
42440,312
23364,312
23365,312
23368,312
23369,312
23370,312
23372,312
23373,312
23374,312
42454,312
23375,312
23376,312
23377,312
23378,312
23379,312
23380,312
23381,312
RI3A115_D10,312
23383,312
RI3A115_D2,312
23384,312
RI3A115_D3,312
23385,312
23387,312
RI3A115_D4,312
RI3A115_D5,312
23389,312
RI3A115_D6,312
23390,312
RI3A115_D7,312
RI3A115_D8,312
23393,312
RI3A115_D9,312
23394,312
RI3A115_R1,312
23395,312
RI3A115_R10,312
RI3A115_R11,312
RI3A115_R12,312
RI3A115_R12dd1,312
RI3A115_R13,312
23400d1,312
RI3A115_R14,312
RI3A115_R3,312
RI3A115_R4,312
RI3A115_R5,312
RI3A115_R6,312
RI3A115_R7,312
RI3A115_R8,312
RI3A115_R9dd,312
RI3A115_R9dd1,312
23414,312
23415,312
23417,312
23418,312
41303,312
23420,312
41304,312
23430d1,312
41305,312
23430d2,312
23433,312
23434,312
23439d1,312
23439d2,312
41324,312
41326,312
41339,312
41340,312
41341,312
41342,312
41343d1,312
41343d2,312
23575,312
41344,312
41345,312
41346,312
23577d1,312
41347,312
23577d2,312
41348,312
23578,312
41349,312
41350,312
23581,312
41351,312
23582,312
23584,312
23585,312
23586,312
23587,312
23589,312
23591,312
44125,312
44126,312
44127,312
44128,312
44129,312
44130,312
44131,312
44132,312
44133,312
44134,312
41369,312
44136,312
41371,312
40283,312
41374,312
23607d2,312
41375,312
41377,312
41378,312
41379,312
41383,312
41384,312
41385,312
41391,312
41392,312
23621,312
44151,312
23622,312
44152,312
23623,312
44153,312
23624d1,312
23624d2,312
23625,312
41398,312
41399,312
41400,312
41401,312
44164,312
41402,312
44165,312
44166,312
44167,312
44168,312
41407,312
44169,312
41408,312
44170,312
23638,312
44171,312
44172,312
44173,312
44174,312
44175d1,312
44175d2,312
44176,312
44177,312
44178,312
44179,312
23649d2,312
44180,312
44181,312
44182,312
23652,312
44183,312
44184,312
44185,312
44186,312
44187,312
44188,312
44189,312
44190,312
44191,312
44192,312
44193,312
44196,312
44197,312
44198,312
44199,312
44203,312
23669,312
44204,312
23670,312
44205,312
23671,312
44206,312
23672,312
44207,312
23673,312
44208,312
23674,312
44210,312
23676,312
44211,312
23678,312
44212,312
44213,312
44214,312
44215,312
44217,312
44219,312
44220,312
44221,312
44222,312
44223,312
44224,312
44225,312
44225d2,312
44226,312
44227,312
44228,312
44229,312
44230,312
23794,312
44231,312
23795,312
44232,312
23796,312
44234,312
23797,312
44235,312
23798,312
44236,312
23799,312
44238,312
23800,312
44239,312
23801,312
44240,312
23802,312
44241,312
23803,312
23804,312
44243,312
23805,312
23806,312
23807,312
23808,312
23809,312
23810,312
23811,312
23812,312
23813,312
23814,312
40421,312
23815,312
23816,312
40423,312
23817,312
40423,312
23818,312
23819,312
23820,312
23821,312
23822,312
23826,312
23827,312
23849,312
23850,312
23860,312
23879,312
23880,312
23881,312
23882,312
23885,312
41534,312
41535,312
41545,312
41547,312
23900,312
41548,312
23901,312
23902,312
41558,312
23921,312
23922,312
41571,312
41572,312
41573,312
41574,312
41575,312
41576,312
41577,312
41578,312
41579,312
41580,312
23959,312
41581,312
23960,312
41582,312
41583,312
41584,312
41589,312
41590,312
41591,312
41592,312
41593,312
42913,312
23985,312
23986,312
23987,312
23990,312
23991,312
23992,312
23993,312
23994,312
23995,312
23996,312
23997,312
23998,312
23999,312
24000,312
24001,312
24002,312
24003,312
24004,312
41640,312
41641,312
24008,312
24009,312
24010,312
40545,312
40546,312
24026,312
44435d1,312
44435d1,312
40549,312
40550,312
40551,312
24030,312
40552,312
24031,312
40553,312
24032,312
40554,312
24033,312
40555,312
24034,312
24035,312
24036,312
24037,312
44447,312
24054,312
41711,312
24075,312
41737,312
41738,312
24090,312
24093,312
24094,312
24095,312
41747,312
41748,312
24105,312
41749,312
24106,312
41750,312
41751,312
41752,312
41754,312
41756,312
41761,312
41762,312
41764,312
24119,312
41765,312
24120,312
41766,312
24121,312
41767,312
41768,312
24123,312
24124,312
24125,312
24126,312
24127,312
24128,312
24129,312
24130,312
24131,312
24132,312
24133,312
24134,312
24135,312
24136,312
24137,312
24138,312
24139,312
24140,312
24141,312
24142,312
24143,312
24144,312
24145,312
24146,312
24147,312
24148,312
24149,312
24153,312
24154,312
24155,312
24157,312
24158,312
24159,312
24164,312
24165,312
24167,312
6465,312
24173,312
6946,312
6965,312
41859,312
6974,312
6983,312
6995,312
6998,312
7001,312
7002,312
7010,312
7013,312
7016,312
7017,312
7103,312
7104,312
7130,312
7158,312
7368,312
7369,312
7370,312
7380,312
41900,312
41901,312
41902,312
41903,312
41905,312
41906,312
24301,312
24302,312
24306,312
24307,312
24308,312
24309,312
24310,312
24311,312
40804,312
40806,312
40813,312
40814,312
40815,312
40816,312
40817,312
40818,312
40819,312
40820,312
40821,312
40870,312
41998,312
42000,312
42008,312
42009d1,312
24450,312
24451,312
24452,312
24453,312
24454,312
24455,312
24456,312
24457,312
24458,312
24459,312
40911,312
24464,312
24465,312
24466,312
23748,313
24488,313
24489,313
24490,313
24491,313
24492,313
24493,313
24494,313
24495,313
24496,313
24497,313
24498,313
24499,313
24500,313
24501,313
24502,313
24822,313
24823,313
24824,313
24825,313
24826,313
24827,313
24828,313
24829,313
24830,313
24831,313
24832,313
44307,313
24833,313
24834,313
40435,313
24835,313
24836,313
24837,313
24838,313
24839,313
24840,313
24841,313
24842,313
24843,313
24844,313
24845,313
24846,313
23851,313
24847,313
24848,313
23859,313
24869,313
23859d1,313
24875,313
23874,313
24876,313
24877,313
24878,313
42127,313
24879,313
24880,313
23884,313
24882,313
23885,313
24883,313
23886,313
24884,313
23888,313
24885,313
23889,313
24886,313
23890,313
24887,313
23890d1,313
24888,313
23891,313
24889,313
23892,313
24890,313
23894,313
24892,313
23895,313
24893,313
23896,313
24894,313
44345,313
23897,313
24896,313
44346d1,313
23898,313
24897,313
44347,313
23899,313
24898,313
44348,313
23900,313
24899,313
24900,313
23902,313
24901,313
23903,313
24902,313
23904,313
23905,313
23906,313
23907,313
23908,313
23910,313
23911,313
24941,313
23912,313
24943,313
23913,313
23914,313
23915,313
23916,313
23917,313
23918,313
23919,313
24950,313
23920,313
24951,313
23925,313
23926,313
23927,313
23945,313
23950d1,313
23950d2,313
24963,313
24964,313
23957,313
23958,313
24973,313
24988,313
23092,313
24015,313
24016,313
24017,313
24018,313
24019,313
24020,313
24021,313
24022,313
24023,313
24024,313
41115,313
24025,313
24026,313
24027,313
23157,313
24028,313
24029,313
24030,313
24031,313
23160,313
23161,313
24033,313
24038,313
24039,313
24040,313
24041,313
24042,313
24043,313
24044,313
24045,313
24046,313
24047,313
24048,313
24049,313
24050,313
5095d1,313
24051,313
5108,313
24052,313
24053,313
40592,313
40597,313
40598,313
41737,313
24103,313
24104,313
6356,313
6357,313
6359,313
6368,313
6461,313
6465,313
6466,313
6467,313
7085d1,313
7085d2,313
24174,313
24184,313
24235,313
24242,313
24243,313
24244,313
24245,313
23461d1,313
23461d2,313
23530,313
23531,313
24301,313
23532,313
24302,313
23533,313
24303,313
23534,313
23548,313
23550,313
23552,313
23553,313
23554,313
23555d1,313
24312,313
23555d2,313
24313,313
23556,313
24314,313
23556d2,313
24315,313
23557,313
24316,313
23558,313
24317,313
23559,313
24318,313
23561,313
24319,313
23562,313
24320,313
23565,313
23566,313
23567,313
23568,313
23572,313
23574,313
23576d1,313
23576d2,313
23578,313
23580,313
23581,313
23588,313
23589,313
23590,313
23592,313
23593,313
23594,313
40283,313
23595,313
23596,313
23597,313
23599,313
23600,313
23602,313
23603,313
23604,313
23605,313
23606,313
23607d1,313
23607d2,313
23608,313
23609,313
23610d1,313
23610d2,313
23612d1,313
23612d2,313
23614,313
23615,313
23617,313
23618,313
23619,313
23620,313
23625,313
42007,313
42008,313
42009d1,313
42009d2,313
44216,313
42010,313
42012,313
44218,313
44219,313
40325,313
23638,313
40326,313
23644,313
23645d1,313
23645d2,313
23646,313
23647,313
23648,313
23649d1,313
23649d2,313
23650,313
23651,313
44231,313
23652,313
23653,313
23654,313
24448,313
23656,313
44236,313
24449,313
23657,313
23658,313
23659,313
44240,313
23661d1,313
44241,313
23661d2,313
44242,313
24454,313
23662,313
44243,313
44244,313
24456,313
44245d1,313
24457,313
44246,313
24458,313
44248d1,313
24459,313
44249,313
24460,313
44250,313
24461,313
44251d1,313
24462,313
44252,313
24463,313
23671,313
44253,313
24464,313
44254,313
24465,313
44255,313
24466,313
44256,313
24467,313
44257,313
24468,313
44258,313
23679,313
24469,313
44259,313
23681,313
24470,313
44260,313
23682,313
24471,313
44261,313
24472,313
44264,313
24473,313
24474,313
44266,313
24475,313
44267,313
24476,313
24477,313
44270,313
44271,313
24478,313
24479,313
44272,313
24480,313
44273,313
24481,313
44274,313
24482,313
24483,313
44276d1,313
23744,313
24484,313
23745,313
24485,313
23746,313
24486,313
44277,313
23747,313
24487,313
44278,313
41707,314
42127,314
40325,314
42547,314
42548,314
42549,314
23020,327
24329,327
44438,327
23021,327
7305,327
75967,327
75968,327
75969,327
75971,327
75972,327
75973,327
75992,327
44158,327
76006,327
24326,327
23017,327
24327,327
76007,327
24328,327
76008,327
23821,328
23823,328
23824,328
23825,328
23016,328
23827,328
23017,328
23828,328
23019,328
23020,328
23021,328
23022,328
23023,328
23024,328
23025,328
23026,328
23027,328
23028,328
23029,328
23030,328
23031,328
23032,328
23033,328
23034,328
23035,328
23036,328
23037,328
23038,328
23039,328
23041,328
23042,328
23043,328
23044,328
23046,328
23047,328
23049,328
23050,328
24903,328
24905,328
24908,328
24945,328
24946,328
24954,328
24956,328
24957,328
23083,328
23084,328
23088d1,328
23088d2,328
24972,328
23091,328
23093,328
23964,328
23965,328
23966,328
23967,328
23103,328
23970,328
23104,328
23980,328
23981,328
23982,328
23115,328
23983,328
23116,328
23117,328
23118,328
23119d1,328
23119d2,328
23120,328
23121d1,328
23121d2,328
23122,328
23123,328
23126,328
23129,328
23130,328
23131,328
23132,328
24005,328
23133,328
24006,328
23134,328
23135,328
24007,328
23136,328
24008,328
23137,328
23138,328
23139,328
24011,328
23140,328
24012,328
23141,328
24013,328
23142,328
24014,328
23143,328
23144,328
23146,328
23148,328
23149,328
23151,328
23152,328
23159d1,328
23161,328
23162,328
23163,328
23164,328
23165,328
23166,328
23167,328
23168,328
23169,328
23170,328
23171,328
23172,328
23173,328
23174,328
23175,328
23176,328
23177,328
23178,328
23179,328
23180,328
23182,328
23183,328
24055,328
23184,328
24056,328
23185,328
24057,328
23186,328
23187,328
24058,328
23188,328
24059,328
24060,328
23189,328
24061,328
23190,328
24062,328
23191,328
24063,328
23192,328
23193,328
24064,328
23194,328
24065,328
23195,328
24066,328
23196,328
24067,328
23197,328
24068,328
24069,328
24070,328
24071,328
24072,328
24073,328
24074,328
24075,328
23205,328
24076,328
23206,328
24077,328
23207,328
24078,328
23208,328
24079,328
23209,328
24080,328
23210,328
24081,328
23211,328
24082,328
23212,328
24083,328
23213,328
24084,328
23214,328
24085,328
23215,328
24086,328
24087,328
24088,328
24089,328
24094,328
24099,328
24100,328
24101,328
24102,328
23239,328
23240,328
23246,328
23247,328
23248,328
23250,328
23251,328
RI3A104_R03,328
23252,328
24117,328
RI3A104_R04,328
24118,328
23253,328
24119,328
23254,328
24120,328
23255,328
24121,328
23256,328
24122,328
23257,328
23258,328
23259,328
23260,328
23261,328
23262,328
23263,328
23264,328
23265,328
23267,328
23268,328
23269,328
23270,328
23313,328
23314,328
23315,328
23316,328
23317,328
23318,328
23319,328
23320,328
23321,328
23322,328
23323,328
23324,328
23325,328
23326,328
23327d1,328
23327d2,328
23328,328
23329,328
23330,328
23331,328
23332,328
23333,328
24164,328
24165,328
23334,328
24166,328
23335,328
23336,328
24168,328
23337,328
24169,328
23338,328
24170,328
23339,328
24171,328
23340,328
24172,328
23341,328
7104,328
23342,328
23344,328
7212,328
23346,328
7214,328
23347,328
7219,328
23348,328
23349,328
7227,328
7251,328
23351,328
7252,328
23352,328
7260,328
23353,328
23354,328
23356,328
23357,328
7300,328
23359,328
7305,328
23363,328
75101,328
75102,328
75103,328
75104,328
75105,328
75106,328
75107,328
75108,328
75110,328
75111,328
75112,328
75116d3,328
23391,328
23394,328
75118d2,328
75118d3,328
23396,328
75119,328
23397,328
RI3A142_IP01,328
75120,328
23398,328
RI3A142_IP02,328
75121,328
23399,328
75122,328
23400d1,328
75123,328
23400d2,328
23401,328
23402,328
23405d1,328
23405d2,328
23406,328
23407,328
24270,328
23407,328
23408,328
23409,328
23410,328
23411,328
23412,328
24288,328
24289,328
24290,328
23435,328
24292,328
RI3A142_IP38,328
23436,328
24293,328
RI3A142_IP39,328
24294,328
RI3A142_IP40,328
24296,328
24297,328
24298,328
24299,328
24300,328
24321,328
24322,328
24323,328
24324,328
24325,328
24327,328
24328,328
24329,328
24330,328
24331,328
24333,328
24348,328
24355,328
24356,328
24357,328
24358,328
24359,328
24360,328
24361,328
24362,328
24363,328
24364,328
24365,328
24366,328
24367,328
24368,328
24372,328
24373,328
24374,328
24375,328
24376,328
24377,328
24378,328
24379,328
24380,328
24381,328
24382,328
24383,328
24384,328
24385,328
24386,328
24387,328
24388,328
24389,328
24390,328
24391,328
24392,328
24393,328
75714,328
75715,328
75716,328
24403,328
75717,328
24404,328
75718,328
24405,328
75719,328
24406,328
75720,328
24407,328
75721,328
24408,328
75722,328
24409,328
75723,328
24410,328
75727,328
24411,328
75728,328
24412,328
75729,328
75730,328
75731,328
75741,328
24416,328
75742,328
24417,328
24418,328
24419,328
24420,328
24421,328
24422,328
24424,328
24425,328
24427,328
23727,328
10011,329
10015,329
10033,329
23001,329
23002,329
23003,329
23004,329
23005,329
23006,329
23007,329
23009,329
23010,329
23011,329
23012,329
23013,329
23014,329
23015,329
23847,329
23848,329
23050,329
23057,329
24905,329
24906,329
24909,329
24943,329
23070,329
24953,329
24958,329
23955,329
23961,329
23091,329
23961d2,329
23963,329
27004d1,329
27004d2,329
27006d1,329
27007d1,329
23968,329
23969,329
27007d2,329
27008,329
27009d1,329
23971,329
27009d2,329
23972,329
23973,329
27010d1,329
23974,329
27010d2,329
23975,329
27011,329
23976,329
27016,329
23977,329
27017d1,329
23978,329
27017d2,329
23979,329
27018d1,329
27018d2,329
27019,329
23982,329
27020d1,329
23983,329
27020d2,329
23984,329
27021,329
27022,329
27023,329
27027,329
27030,329
27032,329
27034,329
27035,329
23128,329
23129,329
27043,329
27044,329
27045,329
27058,329
27063,329
27064,329
27065,329
27066,329
27068,329
27069,329
27070,329
27071d1,329
27071d2,329
23157,329
23158,329
23159d1,329
27083,329
23159d2,329
23160,329
23161,329
27086,329
23162,329
27087,329
27089,329
23165,329
27090,329
27091,329
27092,329
27093,329
9848,329
27094,329
9975,329
27095,329
27096,329
27097,329
27099,329
27112,329
27113,329
24049,329
24050,329
24051,329
27118,329
5417,329
27124,329
5422,329
27125,329
27127dd1,329
27127dd2,329
23187,329
23188,329
27134,329
23189,329
27134,329
23217,329
23218,329
23219,329
23220,329
23221,329
23222,329
23223,329
23225,329
23226,329
23227,329
23230,329
23231,329
23232d1,329
24104,329
23232d2,329
23235,329
6322,329
23237,329
24107,329
6331,329
24108,329
6349,329
24109,329
24110,329
23241,329
24111,329
23242,329
24112,329
24113,329
24114,329
24115,329
24116,329
7085d1,329
7085d2,329
RI3A142_IP06,329
24184,329
RI3A142_IP36,329
24210,329
24210,329
24211,329
24212,329
24213,329
23350,329
24214,329
24215,329
24216,329
24217,329
7264,329
24218,329
7272,329
24219,329
24220,329
23358,329
7289,329
24221,329
24222,329
23359,329
24223,329
23360,329
24224,329
23362,329
24225,329
24226,329
24227,329
24228,329
24229,329
24230,329
24231,329
24232,329
24233,329
24234,329
24235,329
24244,329
24245,329
24246,329
24247,329
24248,329
24249,329
24250,329
24251,329
24252,329
24253,329
24254,329
24255,329
24256,329
24257,329
24258,329
RI3A142_IP01,329
24259,329
24260,329
RI3A142_IP02,329
24261,329
RI3A142_IP03,329
24262,329
RI3A142_IP04,329
24263,329
RI3A142_IP09,329
RI3A142_IP10,329
24265,329
RI3A142_IP11,329
24266,329
RI3A142_IP12,329
24267,329
RI3A142_IP13,329
24268,329
RI3A142_IP14,329
24269,329
RI3A142_IP15,329
24270,329
RI3A142_IP16,329
24271,329
RI3A142_IP17,329
24272,329
24273,329
RI3A142_IP18,329
RI3A142_IP19,329
24274,329
24275,329
RI3A142_IP20,329
24276,329
RI3A142_IP21,329
24277,329
RI3A142_IP22,329
24278,329
RI3A142_IP23,329
24279,329
RI3A142_IP24,329
24280,329
RI3A142_IP25,329
RI3A142_IP26,329
24281,329
RI3A142_IP27,329
24285,329
RI3A142_IP28,329
RI3A142_IP29,329
RI3A142_IP31,329
RI3A142_IP32,329
RI3A142_IP37,329
RI3A142_IP38,329
RI3A142_IP39,329
23437,329
23438,329
24301,329
23565,329
23570,329
23571,329
24390,329
24391,329
24392,329
RI3B012_IP02,329
RI3B012_IP03,329
23616,329
24393,329
RI3B012_IP03a,329
23617,329
24394,329
RI3B012_IP05,329
24396,329
RI3B012_IP06,329
23619,329
24397,329
RI3B012_IP07,329
24398,329
24400,329
24401,329
24402,329
24403,329
24404,329
24405,329
23628,329
24406,329
23629,329
24407,329
23630,329
24408,329
23631,329
23632,329
23633,329
23634,329
24412,329
23635,329
24413,329
24414,329
23636,329
23637,329
24415,329
23639,329
23640,329
24422,329
24423,329
24425,329
24427,329
24430,329
24431,329
24432,329
24433,329
24436,329
23658,329
23659,329
23663,329
23664,329
23665,329
23666,329
23667,329
RI3A142_IP34,329
23690,329
23696,329
23697,329
23698,329
23699,329
23702,329
23703,329
23704,329
23705d1,329
23707,329
23718,329
75237,330
75241,330
75242,330
75243,330
27003d1,330
75244,330
27003d2,330
75245,330
27004d1,330
75247,330
27004d2,330
75251,330
27006d1,330
75252,330
75253,330
75254,330
27008,330
75255,330
75256,330
75261,330
75262,330
27099,330
75266,330
75267,330
27016,330
27100,330
75271,330
75536,330
75553,330
27048,330
75202,330
75203,330
75204,330
75215,330
75216,330
75217,330
75218,330
75219,330
75220,330
75228,330
75229,330
75234,330
75235,330
75236,330
75536,331
75537,344
75538,344
75702,344
75705,344
75706,344
75710,344
75711,344
75712,344
75713,344
75108,344
75110,344
75111,344
75112,344
75113,344
75114,344
75115,344
75116d1,344
75116d2,344
75116d3,344
75117,344
75118d1,344
23359,344
75118d2,344
75118d3,344
75121,344
75122,344
75123,344
75124,344
75125,344
75126,344
75127,344
75128,344
75129,344
75130,344
75132,344
76068,344
76069,344
76070,344
76072,344
76073,344
76074,344
76075,344
76076,344
76077,344
76078,344
76079,344
76080,344
76081,344
76082,344
76083,344
76084,344
76085,344
76086,344
76087,344
76088,344
76089,344
76090,344
76091,344
76092,344
76093,344
76094,344
76095,344
76096,344
76097,344
76099,344
76100,344
76101,344
76102,344
76103,344
76104,344
76105,344
76106,344
76109,344
76110,344
76111d1,344
76111d2,344
76113,344
76115d1,344
76115d2,344
76116,344
76117,344
76538,344
76539,344
76540,344
76541,344
76543,344
10004,345
10005,345
10006,345
10011,345
10021,345
10033,345
75762,345
75763,345
23006,345
23359,345
23360,345
76099,345
76113,345
24911,345
76540,345
76541,345
76542,345
76543,345
76544,345
76545,345
76546,345
76549,345
24266,345
76550,345
76551,345
76552,345
76553,345
76556,345
76557,345
76558,345
76559,345
24274,345
76560,345
24275,345
76561,345
76567,345
76568,345
76569,345
76570,345
76571,345
76573,345
7269,345
7272,345
23437,345
76574,345
76583,345
7289,345
76584,345
23973,345
76586,345
76588,345
76589,345
76590,345
76592,345
76593,345
76594,345
76595,345
76596,345
76597,345
76598,345
27016,345
76599,345
76600,345
76601,345
76602,345
76603,345
76604,345
76605,345
76606,345
76608,345
76609,345
76610,345
27026,345
76612,345
76615,345
76617,345
27028,345
76631,345
76632,345
27030,345
76633,345
27031,345
76637,345
27032,345
76638,345
27033,345
76643,345
76645,345
27035,345
76647,345
76648,345
76650,345
76651,345
76652,345
76664,345
76667,345
75130,345
75135,345
76680,345
75136,345
75166,345
76681,345
76683,345
76684,345
76692,345
76693,345
27077,345
27078,345
27079,345
27080,345
27081,345
27082,345
27083,345
27084,345
27085,345
27086,345
27087,345
27088,345
27089,345
27090,345
76719,345
76720,345
76722,345
76723,345
76724,345
76725,345
76726,345
27099,345
76727,345
76728,345
76729,345
76730,345
76733,345
27114,345
76734,345
27115,345
76735,345
27116,345
76736,345
27117,345
76738,345
76740,345
76741,345
76742,345
76743,345
76744,345
27133,345
76746,345
27134,345
76747,345
27134,345
76748,345
76749,345
76750,345
76751,345
76752,345
76754,345
76756,345
76757,345
76758,345
76759,345
76760,345
76761,345
76762,345
76763,345
76764,345
76765,345
76766,345
76767,345
76768,345
76769,345
76770,345
76771,345
23226,345
75541,345
76772,345
75542,345
23227,345
76773,345
75543,345
75544,345
76774,345
76775d1,345
75549,345
76775d2,345
76776,345
76777,345
76778,345
76779,345
76780,345
75698,345
75699,345
75700,345
75701,345
75702,345
75703,345
75704,345
75705,345
75706,345
75707,345
75708,345
75709,345
75710,345
27046,346
27048,346
27049,346
27053,346
27054,346
75544,346
75547,346
75550,346
75551,346
75552,346
27073,346
27075,346
27076,346
27077,346
27100,346
27101,346
76651,346
76663,346
76664,346
76666,346
76667,346
76668,346
76678,346
76679,346
76680,346
76681,346
76687,346
76688,346
76689,346
75166,346
75172,346
76690,346
75173,346
76691,346
75175,346
76692,346
75176,346
76693,346
75177,346
76694,346
75178,346
76695,346
75179,346
76696,346
75180,346
76698,346
75181,346
76699,346
75182,346
76700,346
76707,346
75183,346
76708,346
75184,346
76709,346
75185,346
75186,346
76710,346
76711,346
75188,346
75190,346
76712,346
76714,346
75191,346
76718,346
75192,346
75193,346
76719,346
75194,346
75195,346
75196,346
75197,346
75198,346
75199,346
75200,346
27003d1,346
75201,346
75202,346
75203,346
75204,346
75213,346
75214,346
75215,346
75216,346
75217,346
75218,346
27016,346
75229,346
75231,346
75232,346
75233,346
75234,346
75235,346
27026,346
27026d2,346
27029,346
27033,346
27036,346
27039,346
